url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"The Firm",Movie,"Drama, Mystery, Thriller",1993,tt0106918,6.9,150718,"AZ, BY, JP, LT, LV, UA"
,"The Graduate",Movie,"Comedy, Drama, Romance",1967,tt0061722,8,292371,KR
,"Shin Chan: The Adult Empire Strikes Back",Movie,"Action, Adventure, Animation",2001,tt0831848,7.8,1265,"JP, KR"
,"Take Care of My Cat",Movie,Drama,2001,tt0296658,7.1,2637,KR
,Agneepath,Movie,"Action, Crime, Drama",1990,tt0098999,7.6,9594,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
,"Conan the Barbarian",Movie,"Action, Adventure, Fantasy",2011,tt0816462,5.2,103492,"GB, GG, GI, IE, MT"
,"Police Python 357",Movie,"Crime, Drama, Thriller",1976,tt0075082,6.9,2117,"BG, EE, GR, HR, IS, LI, LT, LV, PT, RO, SI"
,"Ip Man 2",Movie,"Action, Biography, Drama",2010,tt1386932,7.5,112379,"HK, ID, MY, PH, SG, TH, TW"
,"Four Lions",Movie,"Comedy, Crime, Drama",2010,tt1341167,7.3,86693,"BM, CA, GB, GG, GI, IE, TC"
,"Vieni avanti cretino",Movie,Comedy,1982,tt0167479,7.1,1420,"IT, SM"
,"Heaven's Soldiers",Movie,"Action, Comedy, Sci-Fi",2005,tt0470711,5.9,630,KR
,Stronghold,Movie,"Action, Crime, Thriller",1985,tt0090325,6.3,616,"AT, BE, BG, CH, CZ, DE, EE, ES, FR, GB, GR, HR, HU, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK"
,"Nodame Cantabile: The Movie I",Movie,"Comedy, Drama, Music",2009,tt1337672,7.1,1164,KR
,"The Three Brothers",Movie,Comedy,1995,tt0114732,7.2,7593,"FR, GF, MC, PF"
,"The Railway Children",Movie,"Drama, Family",1970,tt0066279,7.3,5798,"BG, CY, CZ, EE, GR, HR, HU, IS, LT, LV, NL, PT, RO, SI, SK"
,"Forbidden City Cop",Movie,"Action, Comedy, Fantasy",1996,tt0116014,6.9,4776,"HK, ID, MY, PH, SG, TH, TW"
,"Flirting Scholar",Movie,"Comedy, Romance",1993,tt0108289,7.6,6411,"HK, MY, TW"
,"The Tourist",Movie,"Action, Thriller",2010,tt1243957,6,259461,"AE, AL, AO, AU, AZ, BA, BE, BG, BH, BY, CA, CI, CM, CV, CY, CZ, DK, DZ, EE, EG, FI, GH, GQ, GR, HR, HU, IL, IN, IQ, JO, KE, KW, LB, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MZ, NE, NG, NL, NO, OM, PK, PS, QA, RO, RS, SA, SC, SE, SI, SK, SN, TN, TZ, UA, UG, YE, ZA, ZM, ZW"
,"It's a Boy Girl Thing",Movie,"Comedy, Fantasy, Romance",2006,tt0482527,6.2,43245,CA
,"The Jönsson Gang Gets Gold Fever",Movie,"Comedy, Crime",1984,tt0087527,6.3,4347,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK"
,"The Jönsson Gang in Mallorca",Movie,"Comedy, Crime",1989,tt0097636,5.9,4086,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK"
,"The Jonsson Gang's Greatest Robbery",Movie,"Comedy, Crime",1995,tt0113510,5,2369,"DK, FI, NO, SE"
,"Easy A",Movie,"Comedy, Drama, Romance",2010,tt1282140,7,424755,US
,"Talcum Powder",Movie,Comedy,1982,tt0083680,6.9,2687,"IT, SM"
,"Bianco, rosso e Verdone",Movie,Comedy,1981,tt0082073,7.4,4347,"IT, SM"
,"Sex and the City 2",Movie,"Comedy, Drama, Romance",2010,tt1261945,4.5,85173,"AD, BE, ES, GB, GG, IE, JP, PT"
,"Whisper of the Heart",Movie,"Animation, Drama, Family",1995,tt0113824,7.8,75449,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
https://www.netflix.com/title/70132721,"The Social Network",Movie,"Biography, Drama",2010,tt1285016,7.8,772932,"AD, AG, AR, AU, AZ, BB, BM, BO, BR, BS, BY, BZ, CH, CL, CO, CR, CU, DO, DZ, EC, FJ, FR, GF, GT, HK, HN, ID, IN, IT, JM, JP, LC, MA, MC, MD, MT, MU, MX, MY, NI, NZ, PA, PE, PF, PH, PK, PY, SG, SM, SV, TC, TH, TN, TT, TW, UA, UY, VE"
,Killers,Movie,"Action, Comedy, Romance",2010,tt1103153,5.5,97109,"AE, BH, DZ, EG, GB, GG, GI, ID, IE, IQ, JO, KW, LB, LY, MA, MT, MY, OM, PS, QA, SA, TD, TN, YE"
,Armadillo,Movie,"Documentary, War",2010,tt1640680,7.5,10434,"DK, FI, NO, SE"
,"Valhalla Rising",Movie,"Action, Adventure, Drama",2009,tt0862467,6,64400,"CA, US"
,"Take Off",Movie,"Comedy, Drama, Sport",2009,tt1298648,6.8,1027,KR
,"The White Ribbon",Movie,"Drama, Mystery, Thriller",2009,tt1149362,7.8,78572,KR
,"The Devil's Men",Movie,Horror,1976,tt0074769,4.3,1871,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK"
https://www.netflix.com/title/70142821,"Tales from Earthsea",Movie,"Adventure, Animation, Fantasy",2006,tt0495596,6.3,45262,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
,Raajneeti,Movie,"Crime, Drama, Thriller",2010,tt1291465,7.1,19253,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, DO, DZ, EC, EG, FI, FJ, GG, GH, GI, GQ, GT, HK, HN, ID, IN, IQ, JM, JO, JP, KE, KW, LB, LC, LY, MA, MC, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PH, PK, PS, PT, PY, QA, RO, RS, SA, SC, SG, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
https://www.netflix.com/title/70153860,Immortals,Movie,"Action, Drama, Fantasy",2011,tt1253864,6,178147,"AT, AU, CA, CH, DE, JP, LI, NZ"
,"Kaiji: The Ultimate Gambler",Movie,Drama,2009,tt1309449,6.4,2109,"JP, TW"
,"Phobia 2",Movie,"Comedy, Fantasy, Horror",2009,tt1521846,6.6,2877,TH
,Alone,Movie,"Drama, Horror, Thriller",2007,tt0484090,6.4,5870,TH
,"The Big Swindle",Movie,"Action, Comedy, Crime",2004,tt0402842,6.5,1003,KR
,"Ghosts of Cité Soleil",Movie,"Action, Documentary, Drama",2006,tt0479046,6.9,1916,"AT, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LV, MT, PL, PT, RO, SI, SK, TC"
,"Great, My Parents Are Divorcing!",Movie,"Comedy, Family",1991,tt0099724,5.5,494,"BG, CZ, EE, GR, HR, HU, IS, LV, PT, RO, SE, SK"
,"Tazza: The High Rollers",Movie,"Comedy, Crime",2006,tt0875025,7.1,2903,"KR, SG, TH, TW"
,"The Adjustment Bureau",Movie,"Crime, Drama, Mystery",2011,tt1385826,7,274330,"FJ, HK, ID, IN, MY, PH, PK, SG, TH, TW"
,"The President's Barber",Movie,"Comedy, Drama",2004,tt0406853,6.9,1060,KR
,"Princess Aurora",Movie,"Crime, Drama, Mystery",2005,tt0488174,6.5,1301,KR
,"Divinyls Live",Movie,,1993,,,,FJ
,"Going the Distance",Movie,"Comedy, Romance",2010,tt1322312,6.3,60225,BE
https://www.netflix.com/title/70093699,"5 Centimeters per Second",Movie,"Animation, Drama, Family",2007,tt0983213,7.5,65605,"CA, US"
https://www.netflix.com/title/70130445,"Eat Pray Love",Movie,"Biography, Drama, Romance",2010,tt0879870,5.8,107902,"AD, AE, AG, AR, AT, AU, BB, BE, BH, BM, BO, BR, BS, BZ, CA, CH, CL, CO, CR, CU, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GF, GR, GT, HK, HN, HU, ID, IQ, IS, JM, JO, JP, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MT, MU, MX, MY, NI, NL, NO, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, RO, SA, SE, SG, SV, TC, TH, TN, TR, TT, TW, US, UY, VE, YE"
,Unthinkable,Movie,"Crime, Drama, Thriller",2010,tt0914863,7,96152,CA
,"18 ans après",Movie,"Comedy, Drama, Romance",2003,tt0271337,4.6,671,"BG, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
,"The Widows of Thursdays",Movie,"Crime, Drama, Mystery",2009,tt1386741,6,1219,"AG, AR, BM, BO, BR, CL, CO, CR, CU, DO, EC, GT, HN, LC, MX, NI, PA, PE, PY, SV, UY, VE"
,"Il ragazzo di campagna",Movie,Comedy,1984,tt0087971,6.8,2498,"IT, SM"
,"Three Men and a Leg",Movie,Comedy,1997,tt0135007,7.7,10436,"IT, SM"
,"Well Done Abba!",Movie,Comedy,2009,tt1397492,7.2,2019,"AE, AR, DZ, FI, KW, LB, PT, RO, TW"
,"The Ape",Movie,"Drama, Thriller",2009,tt1459026,5.9,2030,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK, TC"
,Zookeeper,Movie,"Comedy, Family, Fantasy",2011,tt1222817,5.2,66167,US
,"Your Highness",Movie,"Action, Adventure, Comedy",2011,tt1240982,5.5,105294,"BM, GB, GG, GI, IE, MT, TC"
,Priest,Movie,"Action, Fantasy, Horror",2011,tt0822847,5.7,125404,"AD, AO, AT, CH, CI, CM, CV, CY, DE, DZ, EE, FJ, FR, GF, GH, GQ, GR, HK, ID, IN, JP, KE, LI, LT, LU, LV, MA, MC, MG, ML, MT, MU, MY, MZ, NE, NG, PF, PH, PK, PL, SC, SG, SN, TD, TH, TN, TR, TW, TZ, UG, ZA, ZM, ZW"
,"Morning Glory",Movie,"Comedy, Drama, Romance",2010,tt1126618,6.5,84460,"AG, AR, AT, BB, BO, BR, BZ, CA, CH, CL, CO, CR, DE, DO, EC, GT, HN, JM, LC, LI, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
https://www.netflix.com/title/70125231,"Grown Ups",Movie,Comedy,2010,tt1375670,6,285373,"AD, AL, AO, AT, AU, BA, BE, BG, CA, CH, CI, CM, CV, CY, CZ, DE, DK, DZ, EE, FI, FR, GB, GF, GG, GH, GI, GQ, GR, HR, HU, IE, IL, IN, IS, IT, KE, KR, LI, LT, LU, LV, MA, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NL, NO, NZ, PF, PK, RO, RS, SC, SE, SI, SK, SM, SN, TD, TN, TR, TZ, UG, ZA, ZM, ZW"
,"The Cyclone",Movie,"Comedy, Romance",1996,tt0115899,6.8,4501,"IT, SM"
,"Uncle Boonmee Who Can Recall His Past Lives",Movie,"Drama, Fantasy",2010,tt1588895,6.7,17763,TH
,Superheroes,Movie,Comedy,2010,tt1596722,2.8,1238,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, NO, PT, RO, SE, SI, SK"
,"Demons of War",Movie,"Drama, War",1998,tt0144164,6.2,1092,PL
,Nathalie...,Movie,"Drama, Romance",2003,tt0348853,6.3,5141,"EE, HR, IS, LT, LV, SI"
,"That's Life",Movie,"Adventure, Comedy",1998,tt0166556,7,5643,"IT, SM"
,"The Legend of Al, John and Jack",Movie,"Comedy, Crime",2002,tt0345561,6.5,5300,"IT, SM"
,"Bad Day",Movie,"Crime, Thriller",2008,tt0878649,4.1,369,"AT, BE, BG, CH, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK"
,"Buffet Froid",Movie,"Comedy, Crime, Thriller",1979,tt0078913,7.2,6638,"ES, IT"
,"The Firemen's Ball",Movie,"Comedy, Drama",1967,tt0061781,7.4,12489,"CZ, SK"
,"The Necessities of Life",Movie,Drama,2008,tt1280501,7.6,1031,CA
,"Snakes and Earrings",Movie,Thriller,2008,tt1254249,6.2,893,"JP, TW"
,"The Karate Kid",Movie,"Action, Drama, Family",2010,tt1155076,6.2,210763,"AD, AE, AG, AO, AR, AU, AZ, BB, BE, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GQ, GT, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LT, LU, LV, LY, MA, MC, MD, MG, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PS, PT, PY, QA, SA, SC, SE, SM, SN, SV, TC, TD, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
,Marmaduke,Movie,"Comedy, Family",2010,tt1392197,4.3,17832,SG
,"George Lopez: Why You Crying?",Movie,"Comedy, Documentary",2004,tt6344974,7,139,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CM, CO, CV, CY, CZ, DE, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, HK, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, OM, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, TC, TH, TN, TR, TT, TW, TZ, UG, US, ZA, ZM, ZW"
,"Romantik Komedi",Movie,"Comedy, Romance",2010,tt1587263,5.3,5466,TZ
,"Battle Under Orion",Movie,"Action, War",2009,tt1382642,6.1,521,JP
,"Jane Eyre",Movie,"Drama, Mystery, Romance",2011,tt1229822,7.3,94146,CA
,"Bad Boys for Life",Movie,"Action, Comedy, Crime",2020,tt1502397,6.5,185470,"AD, AO, AT, BE, CA, CH, CI, CM, CV, CY, DE, EE, ES, GB, GG, GH, GI, GQ, GR, IE, IL, JP, KE, LI, LT, LU, LV, MG, ML, MT, MZ, NE, NG, SC, SN, TD, TR, TZ, UG, ZA, ZM, ZW"
,"For the Love of Benji",Movie,"Adventure, Comedy, Drama",1977,tt0076044,5.9,1252,"BE, NL"
,Dogtooth,Movie,"Drama, Thriller",2009,tt1379182,7.2,114280,GR
,"Horrors of the Black Museum",Movie,Horror,1959,tt0052901,5.9,1752,"CY, DK, FI, MT, NO, SE"
,"Middle Men",Movie,"Comedy, Crime, Drama",2009,tt1251757,6.8,38519,"BG, EE, GR, IT, LV, PL, RO, SK"
,Occident,Movie,"Comedy, Romance",2002,tt0320194,7.5,2680,RO
,"Hard Times",Movie,"Comedy, Crime",2009,tt1292652,5.9,2989,"AT, BE, BG, CH, CY, CZ, DE, EE, ES, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK"
,"The Slasher",Movie,"Crime, Drama, Film-Noir",1953,tt0044515,6.1,525,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
,"How Much Does the Trojan Horse Weigh?",Movie,"Comedy, Drama, Romance",2008,tt1344726,5.8,1188,PL
,"Going by the Book",Movie,"Action, Comedy",2007,tt1193460,7.3,2198,KR
,"Attack the Gas Station! 2",Movie,"Action, Comedy",2010,tt1442512,6.1,392,KR
,"Sailor Beware",Movie,"Comedy, Musical, Romance",1952,tt0043989,6.2,1459,"ES, IT"
,"The Art of Fighting",Movie,"Comedy, Drama",2006,tt0496853,6.6,723,KR
,"The Forbidden Door",Movie,"Horror, Mystery, Thriller",2009,tt1288645,6.6,2849,ID
,"What's Up with Cinta?",Movie,"Drama, Romance",2002,tt0307920,7.7,3266,ID
,Gie,Movie,"Biography, Drama, History",2005,tt0459327,7.6,1096,ID
,"Joni's Promise",Movie,"Adventure, Comedy, Drama",2005,tt0441641,7.6,1592,ID
,"Dragon Ball Z: The World's Strongest",Movie,"Action, Adventure, Animation",1990,tt0142240,6.6,7532,JP
,"Dragon Ball Z: The Tree of Might",Movie,"Action, Adventure, Animation",1990,tt0142233,6.8,8817,JP
,"Dragon Ball Z: The Return of Cooler",Movie,"Action, Animation, Fantasy",1992,tt0142237,6.9,8733,JP
,"Dragon Ball Z: Bio-Broly",Movie,"Action, Animation, Sci-Fi",1994,tt0142234,5.8,6012,JP
,"Dragon Ball Z: Fusion Reborn",Movie,"Action, Animation, Sci-Fi",1995,tt0142236,7.6,12454,JP
https://www.netflix.com/title/70052082,"Dragon Ball Z: Wrath of the Dragon",Movie,"Action, Animation, Sci-Fi",1995,tt0142243,7.4,9936,JP
,Phobia,Movie,"Drama, Horror, Mystery",2008,tt1292575,6.6,3739,TH
,"20th Century Boys 3: Redemption",Movie,"Adventure, Fantasy",2009,tt1181919,6.5,1279,JP
,"Dragon Ball: Curse of the Blood Rubies",Movie,"Action, Adventure, Animation",1986,tt0142251,6.7,3681,JP
,"Dragon Ball: Sleeping Princess in Devil's Castle",Movie,"Action, Adventure, Animation",1987,tt0142249,6.5,2967,JP
,"Dragon Ball: The Path to Power",Movie,"Action, Adventure, Animation",1996,tt0142250,7.2,2896,JP
,"Dr. Petiot",Movie,"Biography, Crime, Drama",1990,tt0099446,6.8,813,"CY, DK, FI, LI, MT, NO, SE"
,"The Awakening",Movie,Horror,1980,tt0080402,4.8,2955,"BG, CZ, EE, GR, HR, HU, IS, LI, LT, LV, NL, PT, RO, SI, SK"
,"Camping à la ferme",Movie,Comedy,2005,tt0428293,5.6,355,"DK, MT, SE"
,Somewhere,Movie,"Comedy, Drama, Romance",2010,tt1421051,6.3,47220,"AG, AL, AR, AU, BA, BB, BG, BM, BO, BR, BS, BZ, CL, CO, CR, CU, CY, CZ, DO, EC, FJ, GB, GG, GI, GR, GT, HK, HN, HR, HU, ID, IE, IN, JM, LC, ME, MK, MT, MX, NI, NZ, PA, PE, PH, PK, PY, RO, RS, SI, SK, SV, TC, TR, TT, UY, VE"
,"Mobile Suit Gundam I",Movie,"Action, Adventure, Animation",1981,tt0159509,7,2417,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW"
,"Mobile Suit Gundam II: Soldiers of Sorrow",Movie,"Action, Animation, Drama",1981,tt0159510,7.1,1700,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, EC, EE, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IE, IL, IN, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW"
,"Mobile Suit Gundam III: Encounters in Space",Movie,"Action, Animation, Drama",1982,tt0159511,7.6,1631,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IE, IL, IN, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW"
,"Lucky Trouble",Movie,"Comedy, Romance, Sport",2011,tt1682187,5.9,3458,MD
https://www.netflix.com/title/70172929,"Real Steel",Movie,"Action, Drama, Sci-Fi",2011,tt0433035,7.1,363673,"AD, AE, AL, AO, AU, BA, BE, BG, BH, CA, CH, CI, CM, CV, CY, CZ, DK, DZ, EE, EG, ES, FI, FR, GF, GH, GQ, GR, HR, HU, IL, IQ, IS, IT, JO, JP, KE, KW, LB, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NL, NO, NZ, OM, PF, PL, PS, PT, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, TD, TN, TR, TZ, UG, YE, ZA, ZM, ZW"
,"Blood from the Mummy's Tomb",Movie,Horror,1971,tt0068290,5.6,3931,"BG, CY, CZ, EE, GR, HR, HU, IS, LT, LV, NL, PT, RO, SI, SK"
,"Dragon Ball Z: The History of Trunks",Movie,"Action, Adventure, Animation",1993,tt0142247,7.8,6308,JP
,"L'allenatore nel pallone",Movie,"Comedy, Sport",1984,tt0086874,6.9,2783,"IT, SM"
,"Tales from the Golden Age",Movie,"Comedy, History",2009,tt1422122,7.8,6141,RO
,"Loves of a Blonde",Movie,"Comedy, Drama, Romance",1965,tt0059415,7.5,9609,"CZ, SK"
https://www.netflix.com/title/70165459,"My Afternoons with Margueritte",Movie,"Comedy, Drama",2010,tt1455151,7.2,7699,"BG, EE, HR, IS, LT, LV, NL, PT, RO, SI"
,"Radio Star",Movie,"Comedy, Drama, Music",2006,tt0891577,7,474,KR
,Sergio,Movie,"Biography, Documentary",2009,tt1333656,7.4,975,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
,"Little Fockers",Movie,"Comedy, Romance",2010,tt0970866,5.5,120966,"AD, AE, AL, AO, AU, BA, BE, BG, BH, CA, CI, CM, CV, CZ, DK, DZ, EG, ES, FI, FR, GF, GH, GI, GQ, GR, HR, HU, IL, IN, IQ, IS, IT, JO, KE, KR, KW, LB, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NL, NO, NZ, OM, PF, PK, PL, PS, PT, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, TN, TR, TZ, UG, YE, ZA, ZM, ZW"
,"October Sonata",Movie,"Drama, Romance",2009,tt1706475,6.8,97,TH
,Paul,Movie,"Adventure, Comedy, Sci-Fi",2011,tt1092026,6.9,269887,"AD, AG, AL, AO, AR, AU, AZ, BA, BB, BE, BG, BM, BO, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CZ, DO, EC, EE, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, HR, HU, ID, IE, IT, JM, KE, LC, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NZ, PA, PE, PF, PH, PL, PT, PY, RO, RS, SC, SG, SI, SK, SM, SN, SV, TC, TH, TT, TW, TZ, UA, UG, UY, VE, ZA, ZM, ZW"
,RED,Movie,"Action, Comedy, Crime",2010,tt1245526,7,328495,"CA, JP, US"
,"Tim Allen Rewires America",Movie,"Comedy, Documentary",1991,tt0294967,6.1,219,RO
,Contagion,Movie,"Drama, Thriller",2011,tt1598778,6.8,319694,"AD, BE, CH, ES, FJ, FR, GF, HK, ID, LU, MC, MY, PF, PH, PK, PT, SG, TH, TW"
,"Cats & Dogs: The Revenge of Kitty Galore",Movie,"Action, Comedy, Family",2010,tt1287468,4.4,16490,"CH, IT, SM"
